SMILES,pIC50
ClC(C=C1)=CC=C1CN2N=NN=C2C([C@H]3CCCC=C3C)NCCCN4C=CN=C4,5.4
ClC(C=C1)=CC=C1CN2N=NN=C2C(C3=CC=C(C=CC=C4)C4=N3)NCCCN5C=CN=C5,5.89
ClC(C=C1)=CC=C1CN2N=NN=C2C([C@H]3OC=CCC3)NCCCN4C=CN=C4,5.31
ClC(C(Cl)=C1)=CC=C1C(C2=NN=NN2C[C@H]3OCCC3)NCCCN4C=CN=C4,5.4
CC1=CC=C(O)C(C(C2=NN=NN2C[C@H]3OCCC3)NCCCN4C=CN=C4)=C1,5.51
OC1=CC=CC(C1=N2)=CC=C2C(C3=NN=NN3C[C@H]4OCCC4)NCCCN5C=CN=C5,5.66
N1(CCCNC(C2=CC=C(NC=C3)C3=C2)C4=NN=NN4C[C@H]5OCCC5)C=CN=C1,5.17
N1(CCCNC(C2=CC=C(C=CC=C3)C3=N2)C4=NN=NN4C[C@H]5OCCC5)C=CN=C1,5.66
N1(CCCNC(C2=CC(C=CC=C3)=C3O2)C4=NN=NN4C[C@H]5OCCC5)C=CN=C1,5.17
CC1=CC2=C(C=C1)C(C(C3=NN=NN3C[C@H]4OCCC4)NCCCN5C=CN=C5)=CN2,5.12
CC(C(C)=C1)=CC(C)=C1C(C2=NN=NN2C[C@H]3OCCC3)NCCCN4C=CN=C4,5.4
ClC(C(Cl)=C1)=CC=C1C(C2=NN=NN2CCCC)NCCCN3C=CN=C3,5.12
CCCCN1N=NN=C1C(C2=CC(C)=CC=C2O)NCCCN3C=CN=C3,5.66
CCCCN1N=NN=C1C(C2=CC=C(C=CC=C3O)C3=N2)NCCCN4C=CN=C4,5.66
CCCCN1N=NN=C1C(C2=CC=C(C=CC=C3)C3=N2)NCCCN4C=CN=C4,5.51
CCCCN1N=NN=C1C(C2=CC=C(NC=C3)C3=C2)NCCCN4C=CN=C4,5.17
CCCCN1N=NN=C1C(C2=CC(C)=C(C)C=C2C)NCCCN3C=CN=C3,5.31
CCCCN1N=NN=C1C(C2=CC(C=CC=C3)=C3O2)NCCCN4C=CN=C4,5.03
OC1=CC=CC2=C1N=C(C=C2)C(C3=NN=NN3C4CCCC4)NCCCN5C=CN=C5,5.66
N1(CCCNC(C2=CC3=C(NC=C3)C=C2)C4=NN=NN4C5CCCC5)C=CN=C1,5.51
N1(CCCNC([C@H]2CCC=CO2)C3=NN=NN3C4CCCC4)C=CN=C1,6.4
CN1N=NN=C1C(C2=CC=C(C=CC=C3O)C3=N2)NCCCN4C=CN=C4,5.51
CN1N=NN=C1C(C2=CC=C(NC=C3)C3=C2)NCCCN4C=CN=C4,5.4
CN1N=NN=C1C(C2=CC=C(C=CC=C3)C3=N2)NCCCN4C=CN=C4,5.31
COCCCN1N=NN=C1C(C2=CC(C)=CC=C2O)NCCCN3C=CN=C3,5.4
COCCCN1N=NN=C1C(C2=CC=C(C=CC=C3O)C3=N2)NCCCN4C=CN=C4,5.66
COCCCN1N=NN=C1C(C2=CC=C(NC=C3)C3=C2)NCCCN4C=CN=C4,5.12
OC1=CC=CC(C1=N2)=CC=C2C(C3=NN=NN3CCN(C)C)NCCCN4C=CN=C4,5.31
CN(C)CCN1N=NN=C1C([C@H]2CCC=CO2)NCCCN3C=CN=C3,6.4
OC1=CC=C(C)C=C1C(C2=NN=NN2CCOC)NCCCN3C=CN=C3,5.07
OC1=CC=CC(C1=N2)=CC=C2C(C3=NN=NN3CCOC)NCCCN4C=CN=C4,5.51
COCCN1N=NN=C1C(C2=CC=C(NC=C3)C3=C2)NCCCN4C=CN=C4,5.31
COCCN1N=NN=C1C(C2=CC=C(C=CC=C3)C3=N2)NCCCN4C=CN=C4,5.24
COCCN1N=NN=C1C(C2=CC(C)=C(C)C=C2C)NCCCN3C=CN=C3,5.12
OC1=CC=C(C)C=C1C(C2=NN=NN2CC=C)NCCCN3C=CN=C3,5.31
OC1=CC=CC(C1=N2)=CC=C2C(C3=NN=NN3CC=C)NCCCN4C=CN=C4,5.4
C=CCN1N=NN=C1C(C2=CC=C(NC=C3)C3=C2)NCCCN4C=CN=C4,5.12
CC1=CC(C)=C(C)C=C1C(C2=NN=NN2CC=C)NCCCN3C=CN=C3,5.03
O=C(OC)CN1N=NN=C1C2(CCC2)NCCCN3C=CN=C3,6.4
ClC(C=C1)=C(Cl)C=C1C(C2=NN=NN2CC(OC)=O)NCCCN3C=CN=C3,5.4
OC1=CC=C(C)C=C1C(C2=NN=NN2CC(OC)=O)NCCCN3C=CN=C3,5.66
O=C(OC)CN1N=NN=C1C(C2=CC(C#N)=C(F)C=C2)NCCCN3C=CN=C3,5.4
O=C(OC)CN1N=NN=C1C(C2=CC=C(NC=C3)C3=C2)NCCCN4C=CN=C4,5.24
O=C(OC)CN1N=NN=C1C(C2=CC=C(C=CC=C3)C3=N2)NCCCN4C=CN=C4,5.66
OC1=C(OC)C=CC(C(C2=NN=NN2CC(OC)=O)NCCCN3C=CN=C3)=C1,5.4
OC1=CC=C(C)C=C1C(C2=NN=NN2C(C)(C)C)NCCCN3C=CN=C3,5.89
OC1=CC=CC(C1=N2)=CC=C2C(C3=NN=NN3C(C)(C)C)NCCCN4C=CN=C4,6.4
CC(C)(C)N1N=NN=C1C([C@H]2CCC=CO2)NCCCN3C=CN=C3,5.17
OC1=CC=C(C)C=C1C(C2=NN=NN2CC(C)(C)C)NCCCN3C=CN=C3,7.4
OC1=CC=CC(C1=N2)=CC=C2C(C3=NN=NN3CC(C)(C)C)NCCCN4C=CN=C4,6.4
CC(C)(C)CN1N=NN=C1C(C2=CC=C(NC=C3)C3=C2)NCCCN4C=CN=C4,5.31
CC(C)(C)CN1N=NN=C1C(C2=CC=C(C=CC=C3)C3=N2)NCCCN4C=CN=C4,5.51
CC(C)(C)CN1N=NN=C1C([C@H]2CCC=CO2)NCCCN3C=CN=C3,5.17
OC1=CC=C(C)C=C1C(C2=NN=NN2C3CC3)NCCCN4C=CN=C4,6.4
N1(CCCNC(C2=CC=C(NC=C3)C3=C2)C4=NN=NN4C5CC5)C=CN=C1,5.31
N1(CCCNC(C2=CC=C(C=CC=C3)C3=N2)C4=NN=NN4C5CC5)C=CN=C1,5.24
N1(CCCNC([C@H]2CCC=CO2)C3=NN=NN3C4CC4)C=CN=C1,5.03
COC(C=C1)=CC=C1C(C2=NN=NN2C3CCCCC3)NC4=CC=C(NC=N5)C5=C4,5.66
C1(NC(CC2=CC=CC=C2)C3=NN=NN3CC4=CN=CC=C4)=CC=C(NC=N5)C5=C1,5.24
CCCOC1=CC=CC(C(C2=NN=NN2CC3=CN=CC=C3)NC4=CC=C(NC=N5)C5=C4)=C1,5.66
ClC(C=C1)=CC=C1CN2N=NN=C2C(C3=C(C)C=C(OC)C=C3)NC4=CC=C(NC=N5)C5=C4,5.66
C1(NC(C2=CC=C(C3=NC=CC=C3)C=C2)C4=NN=NN4CC5OCCC5)=CC=C(NC=N6)C6=C1,5.51
ClC(C=CC=C1)=C1CN2N=NN=C2C(C3=C(C)C=C(OC)C=C3)NC4=CC=C(NC=N5)C5=C4,5.89
C1(NC(C2=CC(C=CC=C3)=C3O2)C4=NN=NN4C5CCCCC5)=CC=C(NC=N6)C6=C1,5.51
CC1=CC2=C(C=C1)C(C(C3=NN=NN3CC4OCCC4)NC5=CC=C(NC=N6)C6=C5)=CN2,5.17
CC(C=C1)=C(C)C=C1C(C2=NN=NN2CC3OCCC3)NC4=CC=C(NC=N5)C5=C4,5.31
CCC(C=C1)=CC=C1C(C2=NN=NN2CC3=CN=CC=C3)NC4=CC=C(NC=N5)C5=C4,5.4
FC1=CC2=C(C=C1)C(C(C3=NN=NN3C4CCCCC4)NC5=CC=C(NC=N6)C6=C5)=CN2,5.51
O=C(OCC)C1CCCCC1N2N=NN=C2C(C3=CC(F)=C(Cl)C=C3)NC4=CC=C(NC=N5)C5=C4,5.17
ClC(C=C1)=CC=C1CN2N=NN=C2C(C3=CC(C(OC)=O)=CC=C3)NC4=CC=C(NC=N5)C5=C4,5.89
O=C1C2=C(C=CC(C)=C2)OC=C1C(C3=NN=NN3CC4OCCC4)NC5=CC=C(NC=N6)C6=C5,5.03
BrC(C=C1)=CC=C1C(C2=NN=NN2CC(OC(C)(C)C)=O)NC3=CC=C(NC=N4)C4=C3,5.89
COC(C=C1)=CC=C1C(C2=NN=NN2CC3CCCO3)NC4=CC=C(NC=N5)C5=C4,5.31
ClC1=CC=CC=C1CN2N=NN=C2C(C3=CC(C=CC=C4)=C4O3)NC5=CC=C(NC=N6)C6=C5,5.66
ClC(C(F)=C1)=CC=C1C(C2=NN=NN2CC(OC(C)(C)C)=O)NC3=CC=C(NC=N4)C4=C3,5.4
CC(OC1)(C)OC1CN2N=NN=C2C(/C=C/C=C/C)NC3=CC=C(NC=N4)C4=C3,5.31
O=C(OCC)C(CCCC1)C1N2N=NN=C2C(C3=CC=C(Cl)C=C3)NC4=CC=C(NC=N5)C5=C4,5.03
CSCCC(C1=NN=NN1C(C2=CC=CC=C2)C3=CC=CC=C3)NC4=CC=C(NC=N5)C5=C4,5.31
CC(C1=CC=C(C)O1)CC(C2=NN=NN2C3CCCCC3)NC4=CC=C(NC=N5)C5=C4,5.31
CC(C1=CC=CC=C1)CC(C2=NN=NN2CC3OCCC3)NC4=CC=C(NC=N5)C5=C4,5.4
CC(CCC)C(C1=NN=NN1CC(N2CCC3=CC=CC=C3C2)=O)NC4=CC=C(NC=N5)C5=C4,5.17
CC(C)(C)N1N=NN=C1C(C2=CC(C)=C(OC)C=C2C)NC3=CC=C(NC=N4)C4=C3,5.07
CC(C1=CC=CC=C1)C(C2=NN=NN2CC3OCCC3)NC4=CC=C(NC=N5)C5=C4,5.12
C1(NC(C2=CC(C=CC=C3)=C3O2)C4=NN=NN4CC5OCCC5)=CC=C(NC=N6)C6=C1,5.31
C1(NC(C2=CN=C(C=CC=C3)C3=C2)C4=NN=NN4CC5OCCC5)=CC=C(NC=N6)C6=C1,5.66
O=C(OCC)C(CCCC1)C1N2N=NN=C2C(C3=CC=C(Br)C=C3)NC4=CC=C(NC=N5)C5=C4,5.31
O=C(OCC)C1CC1C(C2=NN=NN2CCC3=CC=CS3)NC4=CC=C(NC=N5)C5=C4,5.4
C1(NC(C2=CC3=NSN=C3C=C2)C4=NN=NN4CC5OCCC5)=CC=C(NC=N6)C6=C1,5.31
CC(C)(C)N1N=NN=C1C(CC(C)C2=CC=CC=C2)NC3=CC=C(NC=N4)C4=C3,5.17
CN(C)C(C=C1)=CC=C1C(C2=NN=NN2CC3OCCC3)NC4=CC=C(NC=N5)C5=C4,5.24
COC(C(Br)=C1)=CC=C1C(C2=NN=NN2CC3OCCC3)NC4=CC=C(NC=N5)C5=C4,5.89
CCCC(C1=NN=NN1CC2=CC=CC=C2)NC3=CC=C(NC=N4)C4=C3,5.24
CC(O1)=CC=C1C(C)CC(C2=NN=NN2CC3OCCC3)NC4=CC=C(NC=N5)C5=C4,5.24
C1(NC(C2=CC3=NSN=C3C=C2)C4=NN=NN4C(C5=CC=CC=C5)C6=CC=CC=C6)=CC=C(NC=N7)C7=C1,5.24
ClC1=CC=CC=C1CN2N=NN=C2C(C(C)CC3=CC=C(OCO4)C4=C3)NC5=CC=C(NC=N6)C6=C5,5.51
CN(C)C(C=C1)=CC=C1C(C2=NN=NN2CC3=CC=CN=C3)NC4=CC=C(NC=N5)C5=C4,5.24
CC(CC1=CC=C(OCO2)C2=C1)C(C3=NN=NN3C4CCCCC4)NC5=CC=C(NC=N6)C6=C5,5.12
CC(C)(C)C(C=C1)=CC=C1N2N=NN=C2C(C3=CC4=NSN=C4C=C3)NC5=CC=C(NC=N6)C6=C5,5.4
C1(NC(C2=CC3C(OCO3)C=C2)C4=NN=NN4CC5OCCC5)=CC=C(NC=N6)C6=C1,5.17
O=C(OC(C)(C)C)CN1N=NN=C1C(C2=CC3C(OCO3)C=C2)NC4=CC=C(NC=N5)C5=C4,5.66
O=C(N1CCC(C=CC=C2)=C2C1)CN3N=NN=C3C(C4=CC=CS4)NC5=CC=C(NC=N6)C6=C5,5.07
ClC(C=C1)=CC=C1CN2N=NN=C2C(C3=CC=C(CO)O3)NC4=CC=C(NC=N5)C5=C4,5.31
O=C1C2=C(C=CC=C2)OC=C1C(C3=NN=NN3CCC4=CC=CS4)NC5=CC=C(NC=N6)C6=C5,5.31
CC(C)(C)N1N=NN=C1C(C2=CSC3=C2C=CC=C3)NC4=CC=C(NC=N5)C5=C4,5.07
ClC(C=C1)=CC=C1CN2N=NN=C2C(C3=CC=C(OC)C(F)=C3)NC4=CC=C(NC=N5)C5=C4,5.51
C1(NC(C2=CN=C(C=CC=C3)C3=C2)C4=NN=NN4C(C5=CC=CC=C5)C6=CC=CC=C6)=CC=C(NC=N7)C7=C1,5.31
ClC(C=C1)=CC=C1CN2N=NN=C2C(C3=CC=C(Cl)C=C3)NC4=CC=C(NC=N5)C5=C4,5.51
CCC(S1)=CC=C1C(C2=NN=NN2CC3OCCC3)NC4=CC=C(NC=N5)C5=C4,5.07
CC(OC1)(C)OC1CN2N=NN=C2C(C3=CC=C(SC)C=C3)NC4=CC=C(NC=N5)C5=C4,5.12
FC1=CC(C(C2=NN=NN2C3C(C(OCC)=O)CCCC3)NC4=CC=C(NC=N5)C5=C4)=CC=C1OC,5.07
ClC(C=CC=C1)=C1CN2N=NN=C2C(C3=CC=CN=C3)NC4=CC=C(NC=N5)C5=C4,5.07
ClC(C=C1)=CC=C1CN2N=NN=C2C(C3=CC=C(Cl)C=C3)NC4=CC=C(NC=N5)C5=C4,5.4
CC1=CC(C)=CC(C(C2=NN=NN2CC(N3CCC(C=CC=C4)=C4C3)=O)NC5=CC=C(NC=N6)C6=C5)=C1,5.31
CC1(OCC(O1)C[N]2N=NN=C2C(C4=CC3OCOC3C=C4)NC6=CC=C5[N]C=NC5=C6)C,5.03
CSC(C=C1)=CC=C1C(C2=NN=NN2CC3OCCC3)NC4=CC=C(NC=N5)C5=C4,5.17
CCCOC1=CC(C(C2=NN=NN2CC3OCCC3)NC4=CC=C(NC=N5)C5=C4)=CC=C1,5.4
BrC1=CC(C(C2=NN=NN2CC3=CC=CN=C3)NC4=CC=C(NC=N5)C5=C4)=CC=C1OC,6.4
OCC(O1)=CC=C1C(C2=NN=NN2C3=C(OCC4=CC=CC=C4)C=CC=C3)NC5=CC=C(NC=N6)C6=C5,5.31
O=C(OCC)C(CCCC1)C1N2N=NN=C2C(C3=CSC4=C3C=CC=C4)NC5=CC=C(NC=N6)C6=C5,5.89
ClC(C([N+]([O-])=O)=C1)=CC=C1C(C2=NN=NN2CC3OCCC3)NC4=CC=C(NC=N5)C5=C4,5.51
C1(NC(C2=CC3=NSN=C3C=C2)C4=NN=NN4CC5=CC=CC=C5)=CC=C(NC=N6)C6=C1,5.89
O=C(OCC)C(CCCC1)C1N2N=NN=C2C(C3=CC=C(SC)C=C3)NC4=CC=C(NC=N5)C5=C4,5.4
COC1=CC=CC=C1C(C2=NN=NN2CC3=CC=CC=C3)NC4=CC=C(NC=N5)C5=C4,5.24
ClC(C=CC=C1)=C1CN2N=NN=C2C(C3=CC=CC=C3OC)NC4=CC=C(NC=N5)C5=C4,5.51
O=C(OC)C1=CC(C(C2=NN=NN2CC3OCCC3)NC4=CC=C(NC=N5)C5=C4)=CC=C1,5.24
CC1=CC(C(C2=NN=NN2CC3CCCCC3C(OCC)=O)NC4=CC=C(NC=N5)C5=C4)=CC=C1C,5.31
CC(OC1)(C)OC1CN2N=NN=C2C(C3=CN=C(C=CC=C4)C4=C3)NC5=CC=C(NC=N6)C6=C5,5.31
CC1=CC(C)=CC(C(C2=NN=NN2CC3CCCCC3C(OCC)=O)NC4=CC=C(NC=N5)C5=C4)=C1,5.24
C1(NC(C2=CN=CC=C2)C3=NN=NN3C(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C(NC=N6)C6=C1,5.03
O=C1C(C(C2=NN=NN2CC3CCCO3)NC4=CC=C(NC=N5)C5=C4)=COC6=C1C=CC=C6,5.03
ClC(C=CC=C1)=C1CN2N=NN=C2C(C3=CC=C4C(OCO4)=C3)NC5=CC=C(NC=N6)C6=C5,6.4
O=C(OCC)C1CCCCC1N2N=NN=C2C(C3=CC(OCO4)=C4C=C3)NC5=CC=C(NC=N6)C6=C5,5.24
ClC(C=C1)=CC=C1CN2N=NN=C2C(C3=CC=CC4=NSN=C34)NC5=CC=C(NC=N6)C6=C5,6.4
C1(NC(C2CCC=CC2)C3=NN=NN3CCC4=CC=CS4)=CC=C(NC=N5)C5=C1,5.07
O=C(OCC)C1CCCCC1N2N=NN=C2C(C3=CC=C(CC)C=C3)NC4=CC=C(NC=N5)C5=C4,5.24
O=C(OCC)C1CCCCC1N2N=NN=C2C(C3=CC(Cl)=CC=C3O)NC4=CC=C(NC=N5)C5=C4,5.12
BrC1=CC(Br)=CC(C(C2=NN=NN2CC3OCCC3)NC4=CC=C(NC=N5)C5=C4)=C1,5.31
CC(OC1)(C)OC1CN2N=NN=C2C(C3=CC=C(Cl)C([N+]([O-])=O)=C3)NC4=CC=C(NC=N5)C5=C4,5.07
C/C=C/C=C/C(C1=NN=NN1CC2=CN=CC=C2)NC3=CC=C(NC=N4)C4=C3,5.07
C/C=C/C=C/C(C1=NN=NN1CC2CCCO2)NC3=CC=C(NC=N4)C4=C3,5.07
BrC1=CC(Br)=CC(C(C2=NN=NN2C3CCCCC3)NC4=CC=C(NC=N5)C5=C4)=C1,5.51
BrC1=CC(Br)=CC(C(C2=NN=NN2CCCN3CCCC3=O)NC4=CC=C(NC=N5)C5=C4)=C1,5.24
BrC1=CC(Br)=CC(C(C2=NN=NN2CCC3=CC=CS3)NC4=CC=C(NC=N5)C5=C4)=C1,5.66
BrC1=CC(Br)=CC(C(C2=NN=NN2C3=CC=C(OC4=CC=CC=C4)C=C3)NC5=CC=C(NC=N6)C6=C5)=C1,5.24
BrC1=CC(Br)=CC(C(C2=NN=NN2C3=CC(OCCO4)=C4C=C3)NC5=CC=C(NC=N6)C6=C5)=C1,5.4
BrC1=CC(Br)=CC(C(C2=NN=NN2C3=CC=CC=C3OCC4=CC=CC=C4)NC5=CC=C(NC=N6)C6=C5)=C1,5.31
C1(NC(C2=CC3=NSN=C3C=C2)C4=NN=NN4CCC5=CC=CS5)=CC=C(NC=N6)C6=C1,6.4
C1(NC(C2CCC=CO2)C3=NN=NN3CCC4=CC=CS4)=CC=C(NC=N5)C5=C1,5.24
O=C(OCC)C1CCCCC1N2N=NN=C2C(C3=CC=CC=C3OC)NC4=CC=C(NC=N5)C5=C4,5.07
C1(NC(C2=CC3=NSN=C3C=C2)C4=NN=NN4CC5=CN=CC=C5)=CC=C(NC=N6)C6=C1,5.17
BrC1=CC(Br)=CC(C(C2=NN=NN2C(C3=CC=CC=C3)C4=CC=CC=C4)NC5=CC=C(NC=N6)C6=C5)=C1,5.24
BrC1=CC(Br)=CC(C(C2=NN=NN2CC(NCCC3=CNC4=C3C=CC=C4)=O)NC5=CC=C(NC=N6)C6=C5)=C1,5.89
BrC1=CC(Br)=CC(C(C2=NN=NN2CCC(C3=CC=CC=C3)C4=CC=CC=C4)NC5=CC=C(NC=N6)C6=C5)=C1,5.4
BrC1=CC(Br)=CC(C(C2=NN=NN2CCCCC3=CC=CC=C3)NC4=CC=C(NC=N5)C5=C4)=C1,5.51
OC(C=C1)=CC=C1C(C2=NN=NN2CC3=CC=C(Cl)C=C3)NC4=CC=C(NC=N5)C5=C4,5.51
O=C(OCC)C1CCCCC1N2N=NN=C2C(C3=CC(OC)=CC=C3)NC4=CC=C(NC=N5)C5=C4,5.07
OC(C=CC(Cl)=C1)=C1C(C2=NN=NN2C3CCCCC3)NC4=CC=C(NC=N5)C5=C4,5.24
BrC(C=C1)=CC=C1C(C2=NN=NN2CCCN3CCCC3=O)NC4=CC=C(NC=N5)C5=C4,5.07
O=C(OC)C1=CC=CC(C(C2=NN=NN2C3CCCCC3C(OCC)=O)NC4=CC=C(NC=N5)C5=C4)=C1,5.24
O=C(OCC)C1CCCCC1N2N=NN=C2C(C3=CNC4=C3C=CC(C)=C4)NC5=CC=C(NC=N6)C6=C5,5.07
ClC(C=C1)=C([N+]([O-])=O)C=C1C(C2=NN=NN2CC3=CC=C(Cl)C=C3)NC4=CC=C(NC=N5)C5=C4,5.66
CCC(C=C1)=CC=C1C(C2=NN=NN2C3CCCCC3)NC4=CC=C(NC=N5)C5=C4,5.31
BrC(C=C1)=CC=C1C(C2=NN=NN2CC(N3CCC(C=CC=C4)=C4C3)=O)NC5=CC=C(NC=N6)C6=C5,5.66
BrC(C=C1)=CC=C1C(C2=NN=NN2CC(NCCC3=CNC4=C3C=CC=C4)=O)NC5=CC=C(NC=N6)C6=C5,5.66
BrC(C=C1)=CC=C1C(C2=NN=NN2CC3=CC=CN=C3)NC4=CC=C(NC=N5)C5=C4,5.4
CC(C1=CC=C(C)O1)CC(C2=NN=NN2C3CCCCC3C(OCC)=O)NC4=CC=C(NC=N5)C5=C4,5.17
BrC(C=C1)=CC=C1C(C2=NN=NN2C3=C(OCC4=CC=CC=C4)C=CC=C3)NC5=CC=C(NC=N6)C6=C5,5.66
ClC(C=CC=C1)=C1CN2N=NN=C2C(C3=CC4=NSN=C4C=C3)NC5=CC=C(NC=N6)C6=C5,5.66
FC1=C(Cl)C=CC(C(C2=NN=NN2CCC3=CC=CS3)NC4=CC=C(NC=N5)C5=C4)=C1,5.4
COC(C=C1)=CC=C1C(C2=NN=NN2CC(N3CCC(C=CC=C4)=C4C3)=O)NC5=CC=C(NC=N6)C6=C5,5.4
COC(C=C1)=CC=C1C(C2=NN=NN2C3=CC=CC=C3OCC4=CC=CC=C4)NC5=CC=C(NC=N6)C6=C5,5.66
O=C(OC(C)(C)C)CN1N=NN=C1C(C2=CC=C(C3=NC=CC=C3)C=C2)NC4=CC=C(NC=N5)C5=C4,5.66
O=C(NC1=CC2=C(C=C1)C(C)=NN2)NCCCN3C(C)=CN=C3,3.85
O=C(N(CC1CCCC1)C2=CC3=C(C=C2)C(C)=NN3)NCCCN4C(C)=CN=C4,4.84
O=C(N(CC1=CC=C(F)C=C1)C2=CC3=C(C=C2)C(C)=NN3)NCCCN4C(C)=CN=C4,4.95
O=C(N(CC1=CN=CC=C1)C2=CC3=C(C=C2)C(C)=NN3)NCCCN4C(C)=CN=C4,4.6
O=C(N(C1CCN(C)CC1)C2=CC3=C(C=C2)C(C)=NN3)NCCCN4C(C)=CN=C4,4.27
O=C(NC1=CC2=C(C=C1)C(C)=NN2C)NCCCN3C(C)=CN=C3,4.06
O=C(N(CC1CCCC1)C2=CC3=C(C=C2)C(C)=NN3C)NCCCN4C(C)=CN=C4,5.47
O=C(N(CC1=CC=C(F)C=C1)C2=CC3=C(C=C2)C(C)=NN3C)NCCCN4C(C)=CN=C4,5.64
O=C(N(C1CCCCC1)C2=CC3=C(C=C2)C(C)=NN3C)NCCCN4C(C)=CN=C4,5.28
O=C(N(C1CCN(C)CC1)C2=CC3=C(C=C2)C(C)=NN3C)NCCCN4C(C)=CN=C4,5.01
O=C(NC1=CC2=C(C=C1)C(C)=NN2CCN3CCN(C)CC3)NCCCN4C(C)=CN=C4,4.15
O=C(NC1=CC2=C(C=C1)C(C)=NN2CCCCC3=CC=NC(N)=C3)NCCCN4C(C)=CN=C4,4.69
O=C(N(CC1=CC=C(F)C=C1)C2=CC3=C(C=C2)C=NN3)NCCCN4C(C)=CN=C4,4.18
O=C(N(CC1=CC=C(F)C=C1)C2=CC3=C(C=C2)C=NN3C)NCCCN4C(C)=CN=C4,4.54
O=C(N(CC1=CN=CC=C1)C2=CC3=NN(C)C(C)=C3C=C2)NCCCN4C(C)=CN=C4,4.36
O=C(N(CC1CCCC1)C2=CC3=C(C=C2)NN=C3C)NCCCN4C(C)=CN=C4,4.74
O=C(N(CC1=CC=C(F)C=C1)C2=CC3=C(C=C2)NN=C3C)NCCCN4C(C)=CN=C4,4.85
O=C(N(C1CCCCC1)C2=CC3=C(C=C2)NN=C3C)NCCCN4C(C)=CN=C4,5.64
O=C(N(CC1=CN=CC=C1)C2=CC3=C(C=C2)N(C)N=C3C)NCCCN4C(C)=CN=C4,4.88
O=C(N(C1CCCCC1)C2=CC3=C(C=C2)N(C)N=C3C)NCCCN4C(C)=CN=C4,5.36
O=C(NC1=CC2=C(C=C1)N(CCN3CCN(C)CC3)N=C2C)NCCCN4C(C)=CN=C4,4.54
O=C(NC1=CC2=C(C=C1)N(CCCCC3=CC(N)=NC=C3)N=C2C)NCCCN4C(C)=CN=C4,4.94
O=C(N(C1CCCCC1)C2=CC3=C(C)N(C)N=C3C=C2)NCCCN4C(C)=CN=C4,4.5
O=C(N(CC1=CC=C(F)C=C1)C2=CC3=C(C)N(C)N=C3C=C2)NCCCN4C(C)=CN=C4,4.64
O=C(N(CC1=CN=CC=C1)C2=CC3=C(C)N(C)N=C3C=C2)NCCCN4C(C)=CN=C4,3.68
O=C(N(C/1C2OC=CCC2)CCCN3C=CN=C3)NC1=N\C4CC4,5.07
O=C(N(C/1C2OC=CCC2)CCCN3C=CN=C3)NC1=N/C4CCCCC4,5.3
O=C(N(C/1C2=C(F)C(F)=CC=C2)CCCN3C=CN=C3)NC1=N/C4CCCCC4,5.17
O=C(N(C/1C2=CC(F)=CC(F)=C2)CCCN3C=CN=C3)NC1=N/C4CCCCC4,5.09
O=C(N(C/1C2=CC=C(Cl)C(F)=C2)CCCN3C=CN=C3)NC1=N/C4CCCCC4,5.15
O=C(N(C/1C2=C(Cl)C=CC=C2)CCCN3C=CN=C3)NC1=N/C4CCCCC4,5.14
O=C(N(C/1CCCC)CCCN2C=CN=C2)NC1=N\C3CCCCC3,5.04
O=C(N(C/1C2=C(F)C=CC=C2)CCCN3C=CN=C3)NC1=N/C4CCCCC4,5.07
O=C(N(C/1C2=C(Cl)C=CC=C2)CCCN3C=CN=C3)NC1=N/C(C)C4=CC=CC=C4,5.21
O=C(N(C/1CCCC)CCCN2C=CN=C2)NC1=N\C(C)C3=CC=CC=C3,5.06
O=C(N(C/1C2=C(O)C(C)=CC=C2)CCCN3C=CN=C3)NC1=N/CC(N4CC(C=CC=C5)=C5C4)=O,5.02
O=C(N(C/1C2=CC(F)=C(Cl)C=C2)CCCN3C=CN=C3)NC1=N\CC(N4CC(C=CC=C5)=C5C4)=O,5.08
O=C(N(C/1C2OC=CCC2)CCCN3C=CN=C3)NC1=N\C,5.12
O=C(N(C/1C2=CC=C(O)C=C2)CCCN3C=CN=C3)NC1=N\C,5.24
O=C(N(C/1C2=CC=CC=C2)CCCN3C=CN=C3)NC1=N\CC4=CC=C(Cl)C=C4,5.24
O=C(N(C/1C2=CC(F)=CC(F)=C2)CCCN3C=CN=C3)NC1=N\CC4=CC=C(Cl)C=C4,5.4
O=C(N(C/1C2=CC=C(Cl)C(F)=C2)CCCN3C=CN=C3)NC1=N\CC4=CC=C(Cl)C=C4,5.12
O=C(N(C/1C2=CC=CC=C2Cl)CCCN3C=CN=C3)NC1=N/CC4=CC=C(Cl)C=C4,5.12
O=C(N(C/1CCCC)CCCN2C=CN=C2)NC1=N/CC3=CC=C(Cl)C=C3,5.07
O=C(N(C/1C2OC=CCC2)CCCN3C=CN=C3)NC1=N\CC4=CC(OC)=C(OC)C(OC)=C4,5.17
O=C(N(C/1C2=C(F)C(F)=CC=C2)CCCN3C=CN=C3)NC1=N/CC4=CC(OC)=C(OC)C(OC)=C4,5.03
O=C(N(C/1C2=C(Cl)C=CC=C2)CCCN3C=CN=C3)NC1=N/CC4=CC(OC)=C(OC)C(OC)=C4,5.17
O=C(N(C/1CCCC)CCCN2C=CN=C2)NC1=N/CC3=CC(OC)=C(OC)C(OC)=C3,5.24
